x,y,z
-583.68472783024,-10.615880467175266,-2.5632167358498386
-585.8551940990595,-8.713953761131936,-2.5203445236230486
-587.971664241389,-6.751668973909494,-2.4432187790283946
-590.0382836659207,-4.737285357438546,-2.4194186367248176
-592.0478939157126,-2.665782889388252,-2.336036698027825
-594.0061015148319,-0.5445498854268811,-2.3188875482359763
-595.8986590188572,1.6354602091495303,-2.2362090557920626
-597.7017306635373,3.8876175978771097,-2.2205097727556082
-599.4387988480524,6.190446493452283,-2.1349279312507936
-601.0462573590444,8.587963075314526,-2.082687237886156
-602.6125239257481,11.012821410031579,-2.041466655779067
-604.1182181325375,13.475781707704206,-1.978586102413375
-605.5113173418279,16.004045367929375,-1.9283276966143097
-606.8397789294099,18.567427883858223,-1.8788569751148911
-608.1267936412058,21.151879730846765,-1.8588969316001123
-609.3726270451616,23.75637825045096,-1.7793254716962177
-610.6010692330461,26.369134385149785,-1.7292429319820557
-611.829204104261,28.98210758266642,-1.688471531231264
-612.9959369124239,31.622595588031604,-1.6247948851990648
-614.1861885373019,34.252582823960765,-1.5474349556531979
-615.3984963771146,36.87275888539199,-1.484882372606238
-616.582982005079,39.50554757135943,-1.4161219948901613
-617.7520981632724,42.14507908150752,-1.3364071385857934
-618.9625744706688,44.7660055812076,-1.3204841183396003
-620.1501959181114,47.39651839247718,-1.2375034727238734
-621.2951932714941,50.04665550891916,-1.222988807961534
-622.4559017061879,52.689768665297734,-1.1611216181779298
-623.6770403299299,55.30595934262942,-1.082158478549652
-624.8199569320661,57.95723807973671,-1.0611829533071013
-625.9948402067657,60.59427867835612,-0.9941532091241606
-627.1972701899315,63.21876839130162,-0.9811106254142294
-628.3850193553808,65.85004312191916,-0.9465401786585107
-629.5195668324757,68.50480262727272,-0.9072861247834283
-630.6419621999667,71.16473556245559,-0.8315337168451246
-631.7452394889199,73.83257327134453,-0.8074995883311912
-632.8085369285349,76.51612983457463,-0.7318100159057311
-633.7557256238459,79.24344930875245,-0.7086266651506562
-634.6410123985983,81.9915443574466,-0.6276040103202682
-635.4718232837796,84.75619272534331,-0.5651393876262865
-636.1504680833775,87.56136129954737,-0.5303538651892044
-636.6592033479385,90.40285198657159,-0.4632703263814091
-637.0838806012214,93.25863198570156,-0.388455531010377
-637.3950182720516,96.12818784340081,-0.35592455252425165
-637.606397063172,99.0056206543983,-0.2848550731731907
-637.6355758610173,101.89194191632475,-0.23955218967286404
-637.5867229937285,104.7787428433078,-0.18268791546367558
-637.4383436503263,107.66194891212885,-0.10883125165889103
-637.140308233674,110.53275848468607,-0.03274086742043762
-636.7652381291789,113.39483914461748,-0.00028793352983970746
-636.2773883629652,116.23980229483534,0.06724342948928108
-635.5822530553012,119.03747433902585,0.1059704118578569
-634.8178515002388,121.81980607696264,0.19146542311598486
-633.9773489742988,124.5809874273939,0.23288866984901602
-633.0366505194238,127.30932870600279,0.2858351781854945
-631.9932923135136,130.0004651447561,0.3329383125285175
-630.8262046408643,132.63892178283584,0.3746054014782421
-629.5294040622167,135.21741436279004,0.4415813143284707
-628.1668856063509,137.75996617025112,0.5176162462783158
-626.6613317140079,140.22090631019552,0.5776341428640878
-625.0649728348071,142.6228120118758,0.6178132190999286
-623.3938768468797,144.97540783576216,0.6884479653279585
-621.6060246328839,147.24007284169215,0.7180454680618817
-619.7393004617957,149.43834857169765,0.7707409385818749
-617.8202203782471,151.59227079191106,0.8183104549116775
-615.8083008378924,153.65986920264336,0.8184550573953328
-613.6765408914628,155.59766177922438,0.8420356621991922
-611.4451651064724,157.41180159910897,0.8687822773610252
-609.1637501610551,159.1746674856871,0.8689562594558969
-606.8390848954086,160.87519561401265,0.8691347392929054
-604.451013534773,162.47402190786374,0.9083961071053901
-601.9925413159642,163.97979394895214,0.9195138950925703
-599.4773162028721,165.3921650416584,0.9197136700580063
-596.8966521668458,166.67652133465825,0.9199217330402376
-594.2713550817775,167.86291658977348,0.9201353960172964
-591.6044614597423,168.95871710726792,0.9203538324360913
-588.925478479588,170.03204384529084,0.9096424289575558
-586.2253869826217,171.05339797226225,0.8707938397429944
-583.5195088520294,172.05582958858463,0.8710145194241993
-580.8222733049173,173.0852506274174,0.8212324862709601
-578.094776226297,174.0314569893211,0.8214541011346328
-575.3608455785945,174.95745160812308,0.8216755358674879
-572.6362612790674,175.9122508587076,0.8218941377068958
-569.9049141587277,176.8476800340379,0.7942496106095746
-567.1716449466335,177.77734920100602,0.7574125611077812
-564.4387521433486,178.70848258408566,0.7225458987677011
-561.7177629528894,179.67323224578683,0.7227586064258107
-559.0074415704344,180.66751121311842,0.722968259538854
-556.2586834598119,181.54934843649286,0.7231832213860832
-553.5114126568142,182.43701335094102,0.6697230853394791
-550.7902300178527,183.40051883733923,0.6183279161056856
-548.0672222519622,184.36045471373922,0.5738105335852913
-545.3382838512107,185.30219898617867,0.5740167781724868
-542.6130255863877,186.25241290428707,0.5374650900534195
-539.8844432373985,187.19450752758405,0.4744247728162381
-537.1446467522469,188.10380256944137,0.4021392446522922
-534.4243174526603,189.0703831527773,0.37482857886481946
-531.6916874418528,190.0024534439669,0.3266632198481796
-528.9560328548648,190.92539553503855,0.27876373043092706
-526.2349845020528,191.8884498360766,0.2668627826142952
-523.4910647328715,192.78640133925524,0.18001851645362132
-520.7478333159261,193.68596545141088,0.11246134260568635
-518.0213213111637,194.6356461827438,0.07601221588161067
-515.2758142470709,195.526670477025,0.051155334822782894
-512.5138793711267,196.36489248995062,-0.011725203895379448
-509.7477133431339,197.1910608239704,-0.025058153622600873
-506.97716983100156,197.9950476839843,-0.0824801523556508
-504.1896586391274,198.73444967946534,-0.12300787102616968
-501.38350116295027,199.40231243837457,-0.18050187607832696
-498.57354488702424,200.05618964865002,-0.2226085317453878
-495.74790168257243,200.6377446930613,-0.22240693908527853
-492.8979117782891,201.08745329991376,-0.2875650182977975
-490.04019711441316,201.4900384256548,-0.31443007804350653
-487.17651504867206,201.77597024904475,-0.3217836663663038
-484.30273268799004,201.99727970376432,-0.3215722070934212
-481.4214358147798,202.15792581287334,-0.35870824184657324
-478.54289041853923,202.28474166504614,-0.3711472498692058
-475.663987613194,202.20633243353643,-0.37092986462910943
-472.7823245319446,202.13903291335168,-0.37071380024247785
-469.90285575526855,202.000452864774,-0.37049708384559965
-467.0344196921481,201.73562564652673,-0.37027857996524033
-464.1666298835467,201.43120249803593,-0.37005976140065394
-461.29795500127636,201.1288786889039,-0.3698424110259823
-458.44728201027476,200.7161123653729,-0.34160247130353044
-455.61538308734316,200.1844435518717,-0.3027472649882264
-452.7905211606568,199.6061192856177,-0.2715641735628839
-449.9643401405906,199.03056000287415,-0.2689682266739287
-447.16750073887886,198.33501381530402,-0.2687501879286959
-444.38866391123594,197.5697300143707,-0.2685326524137347
-441.6136105483406,196.7833352308644,-0.26831578000038525
-438.84929613566663,195.95857848296464,-0.2680998409929629
-436.15143861191365,194.95749730935756,-0.267884413393494
-433.488614793911,193.86106590737887,-0.2676696902877982
-430.8207303952921,192.77093110625543,-0.24257199074698665
-428.174827923187,191.63112125506177,-0.21724394987678225
-425.5854371557555,190.37342960563768,-0.17909823524571855
-423.0120051372735,189.07411038158062,-0.16682385184822357
-420.42294835882217,187.80026837785104,-0.13317612747865687
-417.8629377734502,186.47108003266658,-0.07316771055528772
-415.3209234206637,185.1039770921667,-0.06620215521196701
-412.7628973671542,183.76625111423598,-0.01599754362942079
-410.21576473383493,182.40811410217498,-0.01579427776871875
-407.671632737584,181.04460992471155,0.014646592229616008
-405.0975775580354,179.74384038001054,0.06550448633317923
-402.4948862694264,178.5081209655674,0.08480782991319322
-399.88278080170437,177.28809203790235,0.08500621035477529
-397.2516581645108,176.10777506537158,0.12823920595954746
-394.576533981288,175.04064222050752,0.15221489585446296
-391.8794366995508,174.03509402200626,0.19990490127443464
-389.1572549428321,173.08314756851266,0.23578514035688278
-386.40429257359597,172.22932868510313,0.2359755691966018
-383.63032669306574,171.4582062563106,0.2726139367943815
-380.8484693558414,170.7160995831155,0.2863502158296547
-378.0453431871622,170.04610456784732,0.2865349857402693
-375.20885932069837,169.53267449776112,0.2867161207803517
