1.001775095297227,-7.345266313919421
-1.87308697068391,-7.609632824121362
-4.750023110154206,-7.8493510390034995
-7.629044755261948,-8.06615270578829
-10.510644152617399,-8.240278764826908
-13.395466321691565,-8.356113063666788
-16.26616602450516,-8.655335253496158
-19.142574005410665,-8.878444517732936
-22.02653878948736,-9.007865365683958
-24.908901263875272,-8.967957705897966
-27.781264771070074,-8.739689605213911
-30.51311883504605,-8.138400516341093
-33.30099657691796,-7.5888568296378685
-36.110201322863446,-7.027103828837046
-38.93368216847041,-6.521829369214864
-41.76227475993964,-6.044627351192167
-44.58186890883952,-5.515019229959245
-47.41011314735401,-5.030851945514631
-50.24133322918919,-4.5566647469423955
-53.069470531072014,-4.071125992897013
-55.928626318583056,-3.7925884053939467
-58.808729638706055,-3.873475800416914
-61.692817962724064,-4.003541117221042
-64.57657702095491,-4.134673342128693
-67.45894747485173,-4.299732153969752
-70.34169908768516,-4.453659350156225
-73.22491246058283,-4.586286391144814
-76.11137689581679,-4.622171590005127
-78.99126740062317,-4.606454904780746
-81.86782692840245,-4.5266869815135555
-84.73879940492817,-4.436729533114666
-87.60750978355009,-4.313406611616692
-90.48123621171841,-4.224281742082631
-93.35452794804091,-4.159475136761703
-96.23049756498199,-4.11458445864959
-99.10352370388983,-4.101547868673652
-101.97992247016558,-4.0258049492297845
-104.85495052359653,-3.966777647267328
-107.72904406122962,-3.933518836886087
-110.60134444420396,-3.8138239025553355
-113.47756726341638,-3.790991196217714
-116.35775462960152,-3.874732744665436
-119.24220553843736,-3.9787723007251437
-122.12163251745577,-4.1879016627376355
-125.00491500917244,-4.319221768917098
-127.88789257185817,-4.475878740714535
-130.7660711992318,-4.698759020012995
-133.64633720708986,-4.8927977380290075
-136.5256966856544,-5.101598479301795
-139.40557765229727,-5.303265603373828
-142.28490657166404,-5.513519653756593
-145.16393242451218,-5.731112643573048
-148.04124190433947,-5.967225021174063
-150.91684895649308,-6.216821929466776
-153.799182557071,-6.362187138688367
-156.68096037478784,-6.53960586982654
-159.5633591638932,-6.704559134972814
-162.44260670838753,-6.918494235914386
-165.32235699575273,-7.122842849806069
-168.20453257874962,-7.292234781063233
-171.0813350178482,-7.53708686474393
-173.9604441317424,-7.752360521101996
-176.83911299018285,-7.97123552936518
-179.7167714956458,-8.201141764977242
-182.5970679397236,-8.398280041902975
-185.47721448261768,-8.600734356150642
-188.35758389233575,-8.800302474199494
-191.2368978079629,-9.013592760933923
-194.11326815227213,-9.26396048379361
-196.99103610387334,-9.49539250210378
-199.87080329386544,-9.702341663323262
-202.75051132752125,-9.910929771180381
-205.62796752802356,-10.14751781817792
-208.5101207458198,-10.312191265350318
-211.3906788928121,-10.507450289000023
-214.26664335691183,-10.75487218295791
-217.14480520101858,-10.979380423691145
-220.02696609696977,-11.14773072224933
-222.9022629795123,-11.409689691430616
-225.78162543269838,-11.622396186477305
-228.6644583442171,-11.77889067958822
-231.54481333208412,-11.976330963022953
-234.4269827789526,-12.140973954975449
-237.30684352413175,-12.340509037706216
-240.1860977879108,-12.554769866385836
-243.0656637689019,-12.764864991376847
-245.9444406444211,-12.98056818374738
-248.82499454297016,-13.173592061337944
-251.7025080804197,-13.404081421463438
-254.58085369423435,-13.62576011138534
-257.46519182719265,-13.748451325572539
-260.3458782625245,-13.938297848005465
-263.2274747985922,-14.118842310618877
-266.1071185903904,-14.328459453298027
-268.9852677792656,-14.555564063593167
-271.86634096713453,-14.738167538347588
-274.74503857556124,-14.958230167942384
-277.6236597853309,-15.178775787967512
-280.4979852225795,-15.443667969677579
-283.3782051386024,-15.644938117948872
-286.25860435166817,-15.843760785629883
-289.14033952189277,-16.02148526903735
-292.0232840904687,-16.1680909354746
-294.90787344029866,-16.278443508744527
-297.78820610045375,-16.47055878315073
-300.6661063987859,-16.70275642219353
-303.5448480150305,-16.92146419093584
-306.42101600991384,-17.17110794219525
-309.2994080936563,-17.396485272212615
-312.1793444246192,-17.59966889802997
-315.0601975845189,-17.791860584466964
-317.9384153587336,-18.015540734736682
-320.81805492014144,-18.21492879523432
-323.6981866680359,-18.41182407895044
-326.57718074711494,-18.62567418361985
-329.4535914551301,-18.865492409843494
-332.33599426935103,-19.028426683180975
-335.21573355029784,-19.236581852832074
-338.097884542296,-19.407556082627693
-340.9798134301095,-19.580073538360516
-343.86108825813824,-19.759111444875472
-346.74225683377654,-19.937175877181925
-349.62070345094855,-20.158483194005527
-352.50193841633836,-20.336362675704493
-355.38114859238556,-20.547397670102434
-358.259951740444,-20.76223368398853
-361.1367164286396,-21.006940486965586
-364.0149112615377,-21.231958174985383
-366.8948439526149,-21.426547168119512
