x,y,z
108.93438689197217,-11.554984468936752,-34.54831188422489
110.27364006241805,5.852001631609351,-34.511328835945164
150.87900259544062,0.067600057432543,-34.66355442486726
150.5432531785254,-12.873824752580122,-34.674559312652406
