1.001775095297227081e+00,-7.345266313919420753e+00
-1.873086970683909946e+00,-7.609632824121361772e+00
-4.750023110154206307e+00,-7.849351039003499508e+00
-7.629044755261947586e+00,-8.066152705788290689e+00
-1.051064415261739882e+01,-8.240278764826907576e+00
-1.339546632169156481e+01,-8.356113063666787966e+00
-1.626616602450516069e+01,-8.655335253496158288e+00
-1.914257400541066545e+01,-8.878444517732935637e+00
-2.202653878948736121e+01,-9.007865365683958458e+00
-2.490890126387527204e+01,-8.967957705897966036e+00
-2.778126477107007375e+01,-8.739689605213911250e+00
-3.051311883504605049e+01,-8.138400516341093294e+00
-3.330099657691796011e+01,-7.588856829637868451e+00
-3.611020132286344619e+01,-7.027103828837046429e+00
-3.893368216847041197e+01,-6.521829369214864336e+00
-4.176227475993964333e+01,-6.044627351192167097e+00
-4.458186890883951747e+01,-5.515019229959245095e+00
-4.741011314735401072e+01,-5.030851945514631218e+00
-5.024133322918918765e+01,-4.556664746942395539e+00
-5.306947053107201384e+01,-4.071125992897012935e+00
-5.592862631858305633e+01,-3.792588405393946704e+00
-5.880872963870605474e+01,-3.873475800416914083e+00
-6.169281796272406382e+01,-4.003541117221042001e+00
-6.457657702095491459e+01,-4.134673342128692752e+00
-6.745894747485172616e+01,-4.299732153969752169e+00
-7.034169908768515711e+01,-4.453659350156224939e+00
-7.322491246058282854e+01,-4.586286391144813734e+00
-7.611137689581678956e+01,-4.622171590005127229e+00
-7.899126740062317253e+01,-4.606454904780745707e+00
-8.186782692840245090e+01,-4.526686981513555530e+00
-8.473879940492817298e+01,-4.436729533114665891e+00
-8.760750978355008556e+01,-4.313406611616692032e+00
-9.048123621171841080e+01,-4.224281742082631297e+00
-9.335452794804091070e+01,-4.159475136761702885e+00
-9.623049756498198803e+01,-4.114584458649590104e+00
-9.910352370388983445e+01,-4.101547868673652175e+00
-1.019799224701655760e+02,-4.025804949229784491e+00
-1.048549505235965285e+02,-3.966777647267328177e+00
-1.077290440612296152e+02,-3.933518836886086945e+00
-1.106013444442039599e+02,-3.813823902555335543e+00
-1.134775672634163755e+02,-3.790991196217714077e+00
-1.163577546296015157e+02,-3.874732744665435824e+00
-1.192422055384373607e+02,-3.978772300725143651e+00
-1.221216325174557653e+02,-4.187901662737635533e+00
-1.250049150091724357e+02,-4.319221768917097748e+00
-1.278878925718581741e+02,-4.475878740714534842e+00
-1.307660711992317886e+02,-4.698759020012994725e+00
-1.336463372070898572e+02,-4.892797738029007526e+00
-1.365256966856543954e+02,-5.101598479301794775e+00
-1.394055776522972678e+02,-5.303265603373827908e+00
-1.422849065716640382e+02,-5.513519653756593364e+00
-1.451639324245121827e+02,-5.731112643573047727e+00
-1.480412419043394721e+02,-5.967225021174063393e+00
-1.509168489564930837e+02,-6.216821929466775920e+00
-1.537991825570709921e+02,-6.362187138688367050e+00
-1.566809603747878441e+02,-6.539605869826539575e+00
-1.595633591638932103e+02,-6.704559134972813972e+00
-1.624426067083875296e+02,-6.918494235914385726e+00
-1.653223569957527275e+02,-7.122842849806069410e+00
-1.682045325787496211e+02,-7.292234781063233306e+00
-1.710813350178482040e+02,-7.537086864743930192e+00
-1.739604441317424062e+02,-7.752360521101995694e+00
-1.768391129901828549e+02,-7.971235529365180206e+00
-1.797167714956457871e+02,-8.201141764977242232e+00
-1.825970679397235870e+02,-8.398280041902975057e+00
-1.854772144826176827e+02,-8.600734356150642412e+00
-1.883575838923357537e+02,-8.800302474199494185e+00
-1.912368978079628903e+02,-9.013592760933923032e+00
-1.941132681522721271e+02,-9.263960483793610479e+00
-1.969910361038733413e+02,-9.495392502103779719e+00
-1.998708032938654355e+02,-9.702341663323261756e+00
-2.027505113275212523e+02,-9.910929771180381209e+00
-2.056279675280235608e+02,-1.014751781817792065e+01
-2.085101207458197905e+02,-1.031219126535031805e+01
-2.113906788928121046e+02,-1.050745028900002254e+01
-2.142666433569118283e+02,-1.075487218295791081e+01
-2.171448052010185847e+02,-1.097938042369114520e+01
-2.200269660969697725e+02,-1.114773072224932982e+01
-2.229022629795123009e+02,-1.140968969143061607e+01
-2.257816254326983767e+02,-1.162239618647730488e+01
-2.286644583442171097e+02,-1.177889067958821911e+01
-2.315448133320841180e+02,-1.197633096302295286e+01
-2.344269827789526062e+02,-1.214097395497544873e+01
-2.373068435241317502e+02,-1.234050903770621588e+01
-2.401860977879107963e+02,-1.255476986638583625e+01
-2.430656637689019135e+02,-1.276486499137684660e+01
-2.459444406444210927e+02,-1.298056818374737986e+01
-2.488249945429701597e+02,-1.317359206133794380e+01
-2.517025080804197046e+02,-1.340408142146343806e+01
