x,y,z
45.550634028740255,11.2669998734965904,0.19983744682859272
46.735576316609226,-26.746154861031112,0.09977278861348005
81.21612335121057,-25.391290392004265,0.3994329678598909
79.6074778234217,13.8087791090971392,0.19950275175266952
