x,y,z
-199.76735720468992,-14.16387440692834,-3.8031398096678126
-202.34225417243323,-14.366994520762365,-3.7032213176266247
-205.24706684530454,-14.563443158787157,-3.603314450273597
-208.46890936797098,-14.80651522323046,-3.503419356377539
-211.17353593125893,-14.99963587637303,-3.5035086571823255
-214.10841940075485,-15.18386695522629,-3.403606805113119
-216.99089483336815,-15.375870575973412,-3.303704542430558
-219.63452345984763,-15.62561584751864,-3.303795511866598
-222.24292770744984,-15.783205661768964,-3.2038861284372295
-225.3401958605345,-16.08401048084971,-3.103995405712844
-227.327427420524,-16.240506117146012,-3.10406622294496
-230.47022832010828,-16.440269245847727,-3.004179366790832
-233.0975353172127,-16.615619829143085,-2.90427516566671
-235.8013078850768,-16.8076218577541,-2.80437491718681
-238.4578258360421,-16.95854289321472,-2.704473944488072
-241.06622906775172,-17.16053856303845,-2.7045724018553914
-243.9701857183904,-17.358083052432672,-2.604683202219067
-246.55539110545018,-17.530099204622225,-2.6047829443844526
-248.93440502845027,-17.762078218204017,-2.5048758647924734
-251.72065426999953,-17.96739549842834,-2.5049856434713274
-254.30328735654712,-18.162725962444433,-2.405088504208754
-256.9039578722006,-18.326965969712173,-2.4051930515850977
-260.0682388597726,-18.49007612813611,-2.305321582971575
-262.8218436108756,-18.656529912496964,-2.205434783302082
-265.63902195650644,-18.822980236632137,-2.2055518173368807
-267.9243870135866,-18.98944829622252,-2.105647770737251
-270.4374244532591,-19.15812803845396,-2.105754186730584
-272.6385922495799,-19.3168254773163,-2.0058482452606086
-275.7238304680081,-19.556543207447575,-2.0059814193258507
-278.57710011095526,-19.769620914589414,-1.9061058884721263
-281.1382504186011,-19.926082022370228,-1.9062185977024004
-284.07485883638407,-20.14470622983574,-1.8063492208799197
-287.2339896520664,-20.38108603926543,-1.7064912608793747
-290.1370865873579,-20.589716077925132,-1.7066231474585525
-292.9972249372127,-20.773919806900146,-1.7067543106666907
-295.52487441508003,-20.954804598482095,-1.6068713565466393
-297.75095305002475,-21.071301808356935,-1.6069751287644785
-300.558684473002,-21.286593476581377,-1.6071073513772873
-303.743592400791,-21.55072333969219,-1.5072589072472589
-306.5564786185529,-21.752688892694568,-1.5073939825489422
-308.8117712249117,-21.924697324309516,-1.507503217367585
-311.5653811939787,-22.13665657284139,-1.4076376806483246
-314.4590278665194,-22.320851011795803,-1.4077801339877958
-317.11382851409587,-22.48950981780679,-1.407911985285681
-319.69818330669455,-22.65484004802922,-1.3080414059174572
-322.26105488368063,-22.833493692909876,-1.3081708404791623
-324.8479822649521,-22.995490805334757,-1.3083024733752442
-327.7974772531841,-23.237414093447814,-1.308454043698454
-329.9960693378244,-23.355013863675076,-1.208567688225454
-332.7634201003643,-23.519221241590053,-1.2087118713852778
-335.3529248152085,-23.666780680528667,-1.2088478564090561
-338.3049968361822,-23.88427299874186,-1.2090043481823631
-340.3661192956756,-24.00742702735295,-1.209114316316347
-343.0020176026441,-24.128334385306758,-1.2092557842825968
-345.88879206027775,-24.300303939499834,-1.2094121172569103
-348.2231312659657,-24.405679034773634,-1.1095393635280733
-351.1090493553225,-24.633162248610095,-1.1096982315208361
-353.38582305964366,-24.809597947403375,-1.1098244811898788
-356.5174607297334,-25.045950386239028,-1.1099994431324003
-359.4214185491089,-25.207921290465766,-1.1101628376492556
-362.8262726935595,-25.534193676680793,-1.1103566483640623
-365.32213206059856,-25.712836188117564,-1.1104996356636647
-367.84719907814423,-25.932557615524175,-1.2106454539386267
-370.65665340306003,-26.162257784952125,-1.2108088145038067
-375.58135561718785,-26.456252447866177,-1.2110977201128037
-377.03161853543077,-26.576095431652313,-1.2111836640352287
-379.5300565458289,-26.765836338587327,-1.2113324325718207
-382.0233363856395,-26.887847699728873,-1.2114815890678
-384.55527832268564,-27.129769530013988,-1.31163455939401
-386.7512912961781,-27.278441625333926,-1.3117677905586902
-389.31932078956174,-27.454852142195268,-1.3119245641780939
-391.6416297665293,-27.597964926543867,-1.3120671598684819
-395.819727167796,-27.914190720464447,-1.3123260976989837
-398.130866214705,-28.035095898730557,-1.3124702737346983
-400.51503951083276,-28.268138045025452,-1.3126203643868628
-402.8897522648222,-28.431229886824482,-1.4127704446677019
-405.8263635501435,-28.657579692319146,-1.412957372495308
-408.77586365987065,-28.908354548823652,-1.413146596555105
-411.6772455887189,-29.054761578369323,-1.41333361105794
-414.28995482190095,-29.276684174509995,-1.4135035637149045
-416.93787965280893,-29.434205468321274,-1.513676594453921
-418.9792451546155,-29.576214874428963,-1.5138108370587986
-421.5550074512516,-29.73373895777854,-1.5139810543377035
-423.9400370998776,-29.89460358585054,-1.5141396681869885
-426.80618959236574,-30.07875697539763,-1.6143314199168266
-429.4103085678077,-30.31177803827581,-1.614507072758709
-432.2644406484298,-30.51147489906272,-1.6147005516343054
-434.83247238357325,-30.692311522894038,-1.6148757375923726
-437.4022238113011,-30.895353421703298,-1.61505218618802
-440.26837756166594,-31.093935844575974,-1.7152500774570356
-443.41204554429044,-31.281398654880796,-1.7154684661299964
-445.6364156458789,-31.477795758623266,-1.7156242449580485
-448.24053059512704,-31.62420619207208,-1.7158071948742588
-451.10840973267216,-31.817233422581424,-1.7160100676292824
-454.7211830165668,-32.08460663596827,-1.7162675950561663
-457.72394267214594,-32.27096109579829,-1.8164830235348717
-460.43201952107586,-32.47398712939048,-1.8166787021629442
-463.0473054930545,-32.643708440063044,-1.8168686362128348
-465.9332201502157,-32.833397632975604,-1.9170794863697385
-468.24006777900803,-32.987591421019076,-1.9172489836667967
-471.8004321138401,-33.232753590162076,-1.9175122639664473
-474.98877121682074,-33.43352402532156,-2.0177496270675093
-478.20461222370585,-33.655387877260104,-2.0179907589817674
-480.58363225032696,-33.852875647112796,-2.018170369218101
-483.167983609713,-34.0514596191297,-2.118366407176076
-486.0813992847678,-34.23780913970721,-2.1185884655902942
-489.2164752156758,-34.504085389628344,-2.2188292654661925
-491.84292969764795,-34.64714876489776,-2.2190317541935762
-494.42470998721103,-34.82019250945199,-2.2192320332419655
-496.3775759414948,-34.94442158206245,-2.319384186935773
-499.01434192015347,-35.1085777671583,-2.319590552939026
-501.6382215094311,-35.28605762140507,-2.3197970738729516
-503.6349073541064,-35.452473828754336,-2.4199551298082813
-506.80778814098045,-35.61659238289661,-2.420207022715978
-509.4204914495831,-35.800731627292066,-2.5204159071574708
-511.90862021335516,-35.913818894302715,-2.520615475008338
-514.1200947359971,-36.065784097156815,-2.620793964529689
-517.2242328607404,-36.19548272761697,-2.721045318605551
-519.9830003433098,-36.365175131105474,-2.7212702861537075
-522.276090158392,-36.44607258501134,-2.8214578471142246
-524.7066492093714,-36.46478317609847,-2.821657163802282
-526.8622716055697,-36.5145998925024,-2.921834901106024
-529.2103498164602,-36.50888784773199,-2.9220289886116326
-531.2293626020743,-36.387725375105305,-2.9221959027029385
-532.8686289907786,-36.28768448723755,-2.9223318833868923
-534.7939926073265,-36.15431411984528,-2.9224920464054627
-535.9830504001942,-36.03431755790164,-3.0225910361859807
-537.4891407494853,-35.84212911398346,-3.0227165142291685
-538.3929666628452,-35.725483521963696,-3.0227919814565816
-540.4798360670369,-35.36892796552252,-3.0229662413566682
-542.831321102609,-34.944624285898726,-3.0231633128010262
-544.5015022881719,-34.64028152947638,-3.0233038136524417
-546.672562202872,-34.193783173481044,-3.02348685183593
-548.9037554838219,-33.64291069645618,-3.0236752730186094
-551.5550639516051,-32.91657845124896,-3.023899874951697
-554.0311029294345,-32.17804444458562,-3.0241103942089413
-556.353349072161,-31.395108278439125,-3.024308342504723
-558.8663192192479,-30.495574959335038,-3.0245233569118923
-561.1189765847156,-29.646024197524227,-2.924716843924374
-563.7986039654255,-28.497767475893774,-2.9249475716242284
-565.8733998696673,-27.564954493989973,-2.925126942790513
-568.218824276691,-26.437817032868523,-2.825330385272256
-570.2893130167188,-25.365103966646764,-2.8255105526750874
-572.7635767007715,-23.913744341009775,-2.82572633229573
-575.2902544382342,-22.427960725458156,-2.72594799928544
-577.2301368740278,-21.187598523167452,-2.7261187701181857
-579.5695046200867,-19.658524986074426,-2.726325708195816
-581.9080039203451,-18.018419690079757,-2.7265334782201345
-583.8332649414554,-16.477162871148654,-2.6267049938022557
-585.9801663435397,-14.7793346067951,-2.62689742820839
-587.8993971388747,-13.167017027698591,-2.6270702538891815
-589.7438863060587,-11.508071786725644,-2.5272370781936235
-591.5471191497676,-9.759193850570785,-2.5274009090691334
-593.124417498266,-8.202416795965291,-2.427544989263543
-594.8941341929681,-6.3547229187854,-2.427707462108846
-596.9705444850281,-4.079535195190764,-2.327899332339279
-598.7411085148144,-2.103044230866645,-2.328064102176741
-600.7831382060419,0.3298061652780834,-2.228255513646528
-602.4668992586661,2.646046516100752,-2.2284146558696922
-603.9324569009284,4.794613261108887,-2.128554319328735
-605.8292392922708,7.707108199182987,-2.128736815008526
-607.364358039286,10.21764265720855,-2.028886144302594
-608.8779839037866,12.773698380170952,-2.0290348775833245
-610.3855794286886,15.643972271624229,-1.9291851842481869
-611.9756230091656,18.765183158050377,-1.9293457766016413
-613.2400964779042,21.382287533415735,-1.8294753155293346
-614.5603910916332,24.28696729159322,-1.7296126425311105
-615.9451086910942,27.226071740269262,-1.7297579281892723
-617.2585244204812,30.177384654161052,-1.6298980393433489
-618.3597795259956,32.498024032108795,-1.5300159918091456
-619.5168544644351,35.000758649103624,-1.5301413955099399
-620.6825213077117,37.610084626304214,-1.4302694578335569
-621.8902844773191,40.234958621048946,-1.3304029985589416
-623.2432123811288,43.119656817308595,-1.330553770550324
-624.3298358429012,45.720094719750534,-1.2306780517200941
-625.4344909382924,48.3205335668589,-1.2308053462809738
-626.5005056707306,50.64894313508333,-1.2309279317736745
-627.8285262075277,53.51365543881205,-1.1310817878820103
-628.9701241931756,56.09189163730552,-1.131216314962579
-629.9107247864001,58.252635406129826,-1.0313284269473897
-630.9698492342412,60.75758467337202,-1.0314564002189357
-632.1466695131479,63.34359646932397,-1.0315979877155428
-633.149974198031,65.64979675001646,-0.93172074695104
-634.0424595291005,67.69950510648904,-0.9318307642036672
-635.0294414445781,69.98016724798379,-0.831953497225264
-635.9949229560831,72.39739501487622,-0.8320766113036342
-637.218097140522,75.54745100879697,-0.7322351534279647
-638.1646531547423,78.24225545127041,-0.7323622309553031
-639.032174129006,80.97369504023364,-0.6324831489872338
-639.9108382926471,84.00825083305088,-0.5326104698456078
-640.5549686950919,86.76076685172438,-0.5327119796720581
-641.114026861723,89.83304705199104,-0.43281071439360375
-641.6043449753736,93.00302912427871,-0.33290550164710453
-641.8549764236941,95.87431606198554,-0.33297330836361283
-642.0979023384364,98.54241688082783,-0.23303849361040818
-642.1715914228218,100.91515921579348,-0.23308309842782649
-642.1395960246649,103.52772174088949,-0.13312186065213893
-642.058637560768,105.92265751415513,-0.13315314831621805
-641.8934740739604,108.54853285602458,-0.03318080980811544
-641.6122889203518,111.50638014246208,-0.033203715542612144
-641.2297675777533,114.07561169747603,0.06678914717510054
-640.7380928103103,117.03899317619855,0.06678466056557397
-640.120998373059,119.94796091206717,0.1667923536184972
-639.2564449644426,123.18222970060253,0.26681713851286304
-638.3987858390485,126.04787374286394,0.26684678712270227
-637.3933693807287,128.86354369027217,0.36689079017112647
-636.159384716781,132.01672779515783,0.36694916050301174
-634.4975305460438,135.52406859112187,0.46704071643753764
-633.4663986569982,137.6546747390331,0.5670973212494204
-632.3218568996508,139.71420965379085,0.5671658350963753
-630.9754082089406,142.01688880316243,0.6672480030464811
-629.5593670052821,144.2362869287897,0.6673378033028712
-627.8125550291169,146.61887660015338,0.7674552777831138
-626.0648807160544,148.932624994198,0.7675730771239131
-624.2510671303426,151.20306865418914,0.8676970523670207
-622.3874233444832,153.36802675018842,0.86782710199995
-620.3863310655473,155.37864089096925,0.8679729926655426
-618.4282045762869,157.4114677096851,0.9681129141035427
-616.1650801445452,159.39097327828102,0.9682823512270033
-614.0317012125288,161.18506771228567,0.9684425983864742
-611.9687793926589,162.89145366782094,0.9685971245480118
-610.5923552476929,164.0027671381834,0.9687003037609969
-608.6695037566908,165.3327692605991,0.9688494085365136
-606.8446065373222,166.5084461808197,0.9689923906655054
-602.0598669070241,169.22833639873608,0.9693734318103111
-599.5691371738385,170.4616994114365,0.9695747984953158
-596.6204808101648,171.80272812224598,0.9698148399512689
-594.4828861123118,172.6619448864555,0.9699908937257646
-592.0076438884687,173.6243953859418,0.9701946042394667
-589.5891033252689,174.61127787290764,0.9703913052458546
-587.4085444138107,175.4682699392724,0.8705686392994636
-584.9951701199776,176.31969617167465,0.8707665945224079
-582.2269616056454,177.33209165859265,0.870991396466053
-579.2044454174151,178.40553623390002,0.871236191939289
-577.6201629098373,178.9194921064454,0.8713652287694771
-575.1732742033669,179.78868107315242,0.7715615408785794
-572.1550570717013,180.84325340749882,0.7718027353989356
-570.2348460600952,181.46599649959535,0.7719567255494155
-568.3515754268226,182.12538308518648,0.7721057421293409
-566.0945676583151,182.977937034579,0.7722817176243666
-563.37018862296,183.87042878227996,0.7724968682021682
-562.3864580718352,184.1756929248224,0.7725747309583397
-560.2901206085928,184.87614751691754,0.7727386531470444
-557.3449298593059,185.86521960900063,0.6729675126803158
-554.8516603855822,186.7499588426712,0.6731586817323318
-552.297391656304,187.6535698256056,0.6733534713243898
-549.5188922438625,188.52163571574684,0.6735674612829285
-547.3228858228655,189.26871686256703,0.5737338365661628
-544.854531538685,190.18121888009168,0.573917663498662
-542.6387663995915,190.92385868160798,0.47408405291635347
-540.1875978374106,191.80860558433687,0.47426521501809304
-537.72440491201,192.65116056992093,0.4744476063388987
-534.7336840881688,193.67465762821993,0.37466761454511754
-531.9569039971666,194.58936302603294,0.37487157214702904
-529.1603575996693,195.4840793795105,0.27507644301759626
-525.9874991552022,196.56641381312508,0.17530517039418214
-523.3894196190548,197.4977891134107,0.17548975230950248
-518.9080768252106,198.99418423547675,0.07580877192144442
-515.6982917334071,200.00435319707606,0.0760370593507389
-512.7599870516946,200.98567023842327,-0.023757303717431455
-509.4952178176694,202.01693404234186,-0.023528703137060347
-506.3051962414346,202.89164695180438,-0.12330287172973442
-504.20544082763877,203.46776152126748,-0.1231551683491432
-501.56786519787755,204.1082398191557,-0.1229680165337328
-498.63818244769976,204.67208541539947,-0.2227567396229233
-496.3563043927905,205.05943733046,-0.22259147621014108
-493.7273327400116,205.52115862737037,-0.22240261340715506
-491.10266079686284,205.92403456096238,-0.22221329164921144
-489.07939507946304,206.10488705087567,-0.22206389943922034
-486.60765314247897,206.320128236087,-0.32188208630299187
-484.33351827951935,206.54981989168897,-0.3217166874141668
-481.1856529892636,206.68508123342306,-0.3214831523468149
-478.5343687409331,206.77041056611284,-0.3212867356350131
-475.5927030587304,206.77689078010644,-0.32106722709607993
-472.9998484590345,206.72121599511576,-0.3208728771846694
-470.38981701217557,206.57005421051048,-0.3206752110454545
-467.76775796266065,206.41334102065363,-0.32047755568881087
-465.4317899212272,206.24998407854838,-0.3203016063556845
-462.8277846552781,206.0100034977567,-0.22010460372732155
-460.22635799839975,205.62456984189703,-0.21990415675162467
-458.2108542168239,205.31467300504596,-0.2197492371019507
-455.0561529292985,204.81928741577792,-0.21950773020095937
-453.31728991291413,204.49497410040345,-0.2193736432369633
-450.79319188386665,203.97631072886668,-0.21917834598590957
-448.0551756088007,203.35659738772733,-0.2189658457360366
-445.1908719133294,202.64361153813888,-0.2187428072278692
-441.93223510315653,201.77516051353274,-0.21848890045919234
-438.35831386294944,200.59469531756048,-0.21820528366552594
-435.1082801847267,199.48753059821598,-0.21794823886187942
-432.0171860797926,198.3615008338246,-0.21770320214969274
-429.61081876205554,197.36986119887627,-0.11751004739424786
-424.3839868817803,195.02237287576554,-0.11708821778569245
-421.8960098485813,193.84641931540162,-0.016887450036378482
-419.4200582755368,192.57830825505476,-0.016685867444209634
-416.4406734802076,190.94820914419984,-0.016441777652630662
-413.95785415856557,189.5468620380176,-0.01623847081339136
-410.71644807152177,187.72355978046036,0.08402485212448596
-408.4673033843226,186.46545709175058,0.08420608616499692
-405.6932418159825,184.93085980239027,0.08442768583317672
-402.94151031128405,183.51728867988567,0.08464281263537998
-400.67775146405813,182.38243213066258,0.08481786169471661
-396.03940362362556,180.2304112455289,0.1851684839916885
-393.0324930106445,179.06665075193587,0.1853870883038411
-390.1913883362366,178.02392380612247,0.18559055009923497
-387.5994320357041,177.1000165667438,0.28577415719885835
-384.22652754925895,175.9351308222553,0.28601027408976165
-380.69896283419496,175.07335409636926,0.2862452808403191
-377.82690532656255,174.455879644704,0.2864327865903107
-374.2297426195246,173.73178115518,0.2866643785420848
-371.1343007174244,173.28639672906087,0.286857143086209
-368.6161923485369,172.94318977006455,0.28701230582156256
-366.0061515679971,172.69990735369925,0.2871690149745092
-362.13060522870325,172.44324265024514,0.2873968858619378
-359.0446002662958,172.26322807033137,0.2875759861075835
-355.67421196979063,172.16758262854506,0.18776714952943507
-353.1603846112525,172.12305482339292,0.1879078444081017
-350.7479308861065,172.17290895304626,0.18803943176679638
-348.182543332446,172.39596560616187,0.18817375519645907
-345.60683975243865,172.64455710929167,0.08830690506599126
-342.75707623536425,172.92644937479497,0.08845281375542413
-339.3376919848463,173.53696998009343,0.08861877332147117
-336.47244593245586,174.12641755129044,-0.01124574981564308
-333.650162708063,174.70809858609977,-0.011113644853693927
-331.38717839636223,175.24872308179494,-0.011010700334409762
-328.3062828311976,176.15016481184574,-0.010876490884342616
-325.8259272138608,176.83178853794726,-0.11076838896063634
-322.89194594589645,177.70992206178755,-0.11064386088828826
-320.42018189503415,178.53367057561965,-0.11054244631493759
-317.75682306915695,179.56059907730784,-0.11043829183698506
-315.35550267864136,180.54312671444683,-0.11034708704772811
-313.04782779095626,181.54342388453057,-0.11026203044251304
-310.471230615481,182.77021168797913,-0.21017139228000303
-307.85683373353595,184.0858266526583,-0.21008277719070634
-306.29747238602295,184.9329326458091,-0.21003237594258906
-303.7930397503975,186.4084382620225,-0.2099558283820926
-300.82208911697836,188.12930544553006,-0.20986586903867988
-298.35116402515337,189.62368944259705,-0.209794338276879
-296.24365135026966,191.0436942595017,-0.30973872594002216
-293.9479828391389,192.75792812463652,-0.30968437187354425
-292.13430228972896,194.1135501462017,-0.30964238023076973
-289.69257609407316,196.01431216025543,-0.30958944902752705
-287.7448605538328,197.68858970984286,-0.30955321347745723
-285.58149591487665,199.57381903912312,-0.3095149815853375
-283.5409864328712,201.3857697386885,-0.40948117310195187
-281.9901979274269,202.90906088725646,-0.4094609215803189
-279.85774923236477,205.22731457302223,-0.4094414937970754
-277.95555814580854,207.29020540022873,-0.4094253150041993
-275.8841115926156,209.56849116629687,-0.40941014893860483
-274.02658715368915,211.80014864975627,-0.5094040943068023
-272.274741221961,214.02959298315764,-0.5094037897062833
-270.5014164923232,216.3034494440023,-0.5094053489852399
-268.99013615668264,218.32638495232848,-0.5094106281953117
-267.4058201736915,220.6502127584722,-0.5094242774202229
-265.75190057666975,223.41261170679417,-0.5094516600097023
-264.3144921742112,225.89744044749983,-0.5094797636764383
-262.6743070131076,228.94629742324486,-0.609521094590761
-261.11659914093445,232.12728821617452,-0.609572496858533
-259.97903461741436,234.46223579002242,-0.6096117201424818
-258.7082900543922,237.15136485329023,-0.7096598006717301
-257.309533794547,240.0403496974657,-0.7097116499571285
-255.95459321956488,242.95487343489248,-0.7097678489437982
-254.622849834273,245.8771703709716,-0.7098268950577165
-253.38390236748975,248.51745136505525,-0.7098802204210841
-252.3253791084625,250.94788950670494,-0.7099337247532418
-251.3227091330235,253.08853820740933,-0.7099789944429915
-250.3260575144526,255.1081632411782,-0.7100205241932684
-248.99174183473843,258.0038136324622,-0.7100851458875752
-248.04491751559104,260.1233686559414,-0.710134619070999
-246.93828695502629,262.5404822923413,-0.7101910321576668
-245.81705553569324,264.8454541240677,-0.71024332506218
-244.29544217433153,268.11860547559775,-0.7103220523870846
-243.3039449864273,270.26813812310877,-0.7103751649795242
-240.8578561029951,275.6031147620597,-0.6105113433213489
-239.77185108558527,277.95139082110245,-0.6105726501911306
-238.95906436236663,279.76561542129514,-0.6106217153608782
-237.88766610753567,282.0972375306895,-0.6106846853282946
-237.25273527997882,283.3696355479677,-0.6107176190054417
-235.8539924408149,286.3552216736898,-0.6107995048590453
-234.94927216749164,288.4747797136861,-0.6108619203877197
-233.47234898137734,291.5292032617692,-0.6109470028614794
-232.35971564793724,293.87858992733453,-0.6110145263875495
-231.32182617296445,296.2401924317269,-0.611086386771234
-230.3793090295164,298.2909105623978,-0.6111481458678725
-229.31049596471587,300.5325987331894,-0.6112151907771022
-228.21590636435747,302.8941999957639,-0.6112879900188375
-227.36962261702288,304.7162018693855,-0.5113448179302225
-226.16334246907616,307.2865388543861,-0.5114256272185855
-224.81186432988898,310.11668483296324,-0.5115152493364121
-223.7430509956618,312.4793978645803,-0.5115933356979383
-222.5522363538038,315.0863761901045,-0.5116803190164205
-221.2823834237642,317.6989040057083,-0.5117661311889776
-220.0804063666242,320.26924715076285,-0.4118534845675583
-218.86210226467085,322.87955627148415,-0.4119435695728839
-217.68847537504604,325.40992438104547,-0.4120323926744618
-216.37824517869552,328.21676172676723,-0.31213206596740406
-214.978658599842,331.22899944725225,-0.3122409287923631
-213.67616242737193,334.0336170016549,-0.2123438666208699
-212.48020039121357,336.6172803928018,-0.21244015589422816
-211.2550305585177,339.27200849137637,-0.11254054064272623
-210.00580298570088,341.92673084924616,-0.11264147604359209
-209.03666320405176,344.02186365427036,-0.11272264090388262
-207.8836640932953,346.57555601804313,-0.012823617754150973
-206.5553925631616,349.5167374295054,-0.0129414375408885
-205.3207723734328,352.202549762191,-0.013049759533117822
-204.19355365908436,354.5830348541716,0.08685413885643811
-202.8403705109321,357.5264369537747,0.0867325164442434
-201.5069536662418,360.3743586294978,0.18661403152935918
-200.3986384788955,362.7259768832964,0.2865152526950112
-199.16402376981043,365.361826328031,0.28640303371170717
-198.02735793460224,367.76340837730606,0.3862999952783639
-196.8786627829411,370.13833705865045,0.38619776783502857
-195.40091316069996,373.22497365223376,0.4860628102611031
-194.3767941971338,375.5910293197862,0.5859548076352326
-193.21263399468748,378.21800511131323,0.685834490437145
-191.93077763775682,380.78724200179863,0.7857198710439661
-190.4916899149214,383.9538234027656,0.8855726235890984
-189.2278741409645,386.6263204374826,0.9854483332716768
-188.0362241312105,389.31547421774394,1.085319525264083
-186.79732349443074,392.01795088658025,1.1851899176928384
-185.70104505603638,394.34514564531685,1.2850780535169122
-184.55837480830237,396.6923251568039,1.3849652439872386
-183.48786711886885,399.059485989339,1.3848480374282417
-182.32199611756744,401.6653682377871,1.484717426152514
-181.04186458690796,404.38006506490206,1.684581856974802
-179.69300178083063,407.118070853638,1.7844453175343062
-178.76339820213525,409.16657608163075,1.784339977109056
-177.53396013367575,411.7191694094174,1.984209579425908
-176.5261795901728,413.7321431838126,1.9841069149826467
-175.40155741552775,416.0171475862694,2.0839888817713472
-174.54584684234888,417.85248165391147,2.1838920373537576
-173.36538038881756,420.2884877758664,2.2837637174465897
-172.04144301110082,422.75446940885047,2.383636119751799
-170.5628591570526,425.5812995949542,2.4834872941744095
-168.92019011390028,428.2615652848357,2.5833510799822648
-167.35828403539804,430.67202715262994,2.6832294686663545
-165.70874975990688,433.09470098205543,2.7831080070057226
-163.74478136110406,435.6228482997244,2.882986040872538
-161.68545512725112,437.94891038127105,2.8828787980267805
-159.75586204687718,440.0595819200188,2.9827817000921755
-157.8726674874375,441.8849045454588,3.0827019989360736
-155.93363292490147,443.53923140016786,3.0826345054255455
-152.6139977470671,446.29941003040483,3.182521645662945
-151.0160380270048,447.54403942932186,3.182472189244521
-148.2050095314609,449.48481200670597,3.182401204778273
-144.89398718204214,451.35785422344287,3.2823445583356374
-142.53486273446097,452.6313393036387,3.2823071595612134
-139.39394843901349,454.2256914067625,3.2822628422006517
-136.48070288457268,455.5435808816163,3.282231522306347
-133.97640105490566,456.4473389756931,3.382219762448784
-131.18429790407131,457.34997551648144,3.3822128921023875
-128.96350286364134,458.0449940553386,3.382208113133629
-126.70319096393555,458.6478566062001,3.3822099182974625
-124.1585169901567,459.1963099070067,3.382220324472371
-121.54425789090162,459.62373883423476,3.3822397408606832
